R_values,C3
5.045045045045045008e-08,-6.987075445130519480e-02
5.054954954954954774e-08,-6.946062834050431567e-02
5.064864864864865202e-08,-6.905370576091335311e-02
5.074774774774774968e-08,-6.864995549468262681e-02
5.084684684684684734e-08,-6.824934668830695550e-02
5.094594594594594500e-08,-6.785184884767456182e-02
5.104504504504504266e-08,-6.745743183319224956e-02
5.114414414414414694e-08,-6.706606585498632589e-02
5.124324324324324460e-08,-6.667772146817757539e-02
5.134234234234234226e-08,-6.629236956822881499e-02
5.144144144144143992e-08,-6.590998138636434966e-02
5.154054054054054420e-08,-6.553052848505944161e-02
5.163963963963964186e-08,-6.515398275359926550e-02
5.173873873873873953e-08,-6.478031640370532362e-02
5.183783783783783719e-08,-6.440950196522901572e-02
5.193693693693693485e-08,-6.404151228191053147e-02
5.203603603603603913e-08,-6.367632050720252457e-02
5.213513513513513679e-08,-6.331390010015691683e-02
5.223423423423423445e-08,-6.295422482137409681e-02
5.233333333333333211e-08,-6.259726872901343053e-02
5.243243243243243639e-08,-6.224300617486386300e-02
5.253153153153153405e-08,-6.189141180047389584e-02
5.263063063063063171e-08,-6.154246053333949779e-02
5.272972972972972938e-08,-6.119612758314942058e-02
5.282882882882882704e-08,-6.085238843808669917e-02
5.292792792792793132e-08,-6.051121886118537851e-02
5.302702702702702898e-08,-6.017259488674180784e-02
5.312612612612612664e-08,-5.983649281677903137e-02
5.322522522522522430e-08,-5.950288921756414356e-02
5.332432432432432196e-08,-5.917176091617706857e-02
5.342342342342342624e-08,-5.884308499713019475e-02
5.352252252252252390e-08,-5.851683879903818442e-02
5.362162162162162156e-08,-5.819299991133659172e-02
5.372072072072071922e-08,-5.787154617104910831e-02
5.381981981981982350e-08,-5.755245565960216692e-02
5.391891891891892116e-08,-5.723570669968648661e-02
5.401801801801801883e-08,-5.692127785216429675e-02
5.411711711711711649e-08,-5.660914791302209398e-02
5.421621621621621415e-08,-5.629929591036766934e-02
5.431531531531531843e-08,-5.599170110147097534e-02
5.441441441441441609e-08,-5.568634296984808357e-02
5.451351351351351375e-08,-5.538320122238726134e-02
5.461261261261261141e-08,-5.508225578651693155e-02
5.471171171171171569e-08,-5.478348680741447485e-02
5.481081081081081335e-08,-5.448687464525536761e-02
5.490990990990991101e-08,-5.419239987250191321e-02
5.500900900900900868e-08,-5.390004327123103234e-02
5.510810810810810634e-08,-5.360978583050041851e-02
5.520720720720721062e-08,-5.332160874375239945e-02
5.530630630630630828e-08,-5.303549340625510894e-02
5.540540540540540594e-08,-5.275142141257989359e-02
5.550450450450450360e-08,-5.246937455411501694e-02
5.560360360360360126e-08,-5.218933481661456458e-02
5.570270270270270554e-08,-5.191128437778223803e-02
5.580180180180180320e-08,-5.163520560488939204e-02
5.590090090090090086e-08,-5.136108105242673250e-02
5.599999999999999852e-08,-5.108889345978936264e-02
5.609909909909910280e-08,-5.081862574899432411e-02
5.619819819819820046e-08,-5.055026102243038999e-02
5.629729729729729813e-08,-5.028378256063936735e-02
5.639639639639639579e-08,-5.001917382012871505e-02
5.649549549549549345e-08,-4.975641843121460239e-02
5.659459459459459773e-08,-4.949550019589525618e-02
5.669369369369369539e-08,-4.923640308575405466e-02
5.679279279279279305e-08,-4.897911123989159843e-02
5.689189189189189071e-08,-4.872360896288679272e-02
5.699099099099098837e-08,-4.846988072278615028e-02
5.709009009009009265e-08,-4.821791114912091919e-02
5.718918918918919031e-08,-4.796768503095179964e-02
5.728828828828828798e-08,-4.771918731494044497e-02
5.738738738738738564e-08,-4.747240310344780223e-02
5.748648648648648992e-08,-4.722731765265839043e-02
5.758558558558558758e-08,-4.698391637073067589e-02
5.768468468468468524e-08,-4.674218481597243458e-02
5.778378378378378290e-08,-4.650210869504139283e-02
5.788288288288288056e-08,-4.626367386117042485e-02
5.798198198198198484e-08,-4.602686631241683507e-02
5.808108108108108250e-08,-4.579167218993570460e-02
5.818018018018018016e-08,-4.555807777627651767e-02
5.827927927927927782e-08,-4.532606949370306809e-02
5.837837837837838210e-08,-4.509563390253608361e-02
5.847747747747747977e-08,-4.486675769951831844e-02
5.857657657657657743e-08,-4.463942771620164895e-02
5.867567567567567509e-08,-4.441363091735604091e-02
5.877477477477477275e-08,-4.418935439939987442e-02
5.887387387387387703e-08,-4.396658538885132167e-02
5.897297297297297469e-08,-4.374531124080069389e-02
5.907207207207207235e-08,-4.352551943740299439e-02
5.917117117117117001e-08,-4.330719758639085121e-02
5.927027027027026767e-08,-4.309033341960722546e-02
5.936936936936937195e-08,-4.287491479155761120e-02
5.946846846846846961e-08,-4.266092967798168489e-02
5.956756756756756728e-08,-4.244836617444376625e-02
5.966666666666665832e-08,-4.223721249494198637e-02
5.976576576576576260e-08,-4.202745697053597573e-02
5.986486486486486688e-08,-4.181908804799267659e-02
5.996396396396395792e-08,-4.161209428844997449e-02
6.006306306306306220e-08,-4.140646436609781572e-02
6.016216216216215324e-08,-4.120218706687712312e-02
6.026126126126125752e-08,-4.099925128719515699e-02
6.036036036036036180e-08,-4.079764603265831346e-02
6.045945945945945285e-08,-4.059736041682118768e-02
6.055855855855855712e-08,-4.039838365995199188e-02
6.065765765765764817e-08,-4.020070508781424523e-02
6.075675675675675245e-08,-4.000431413046415252e-02
6.085585585585584349e-08,-3.980920032106383816e-02
6.095495495495494777e-08,-3.961535329470969313e-02
6.105405405405405205e-08,-3.942276278727625122e-02
6.115315315315314309e-08,-3.923141863427477560e-02
6.125225225225224737e-08,-3.904131076972666009e-02
6.135135135135135165e-08,-3.885242922505142971e-02
6.145045045045044270e-08,-3.866476412796905626e-02
6.154954954954954697e-08,-3.847830570141620027e-02
6.164864864864863802e-08,-3.829304426247673310e-02
6.174774774774774230e-08,-3.810897022132554018e-02
6.184684684684684658e-08,-3.792607408018625753e-02
6.194594594594593762e-08,-3.774434643230199782e-02
6.204504504504504190e-08,-3.756377796091932980e-02
6.214414414414413294e-08,-3.738435943828532365e-02
6.224324324324323722e-08,-3.720608172465703772e-02
6.234234234234234150e-08,-3.702893576732398800e-02
6.244144144144143254e-08,-3.685291259964266347e-02
6.254054054054053682e-08,-3.667800334008337187e-02
6.263963963963962787e-08,-3.650419919128928409e-02
6.273873873873873215e-08,-3.633149143914705254e-02
6.283783783783783643e-08,-3.615987145186944085e-02
6.293693693693692747e-08,-3.598933067908929861e-02
6.303603603603603175e-08,-3.581986065096490895e-02
6.313513513513512279e-08,-3.565145297729671592e-02
6.323423423423422707e-08,-3.548409934665488347e-02
6.333333333333333135e-08,-3.531779152551800527e-02
6.343243243243242239e-08,-3.515252135742236855e-02
6.353153153153152667e-08,-3.498828076212179977e-02
6.363063063063063095e-08,-3.482506173475823086e-02
6.372972972972972200e-08,-3.466285634504225749e-02
6.382882882882882627e-08,-3.450165673644392528e-02
6.392792792792791732e-08,-3.434145512539379247e-02
6.402702702702702160e-08,-3.418224380049344341e-02
6.412612612612612588e-08,-3.402401512173616749e-02
6.422522522522521692e-08,-3.386676151973695703e-02
6.432432432432432120e-08,-3.371047549497201840e-02
6.442342342342341224e-08,-3.355514961702783794e-02
6.452252252252251652e-08,-3.340077652385914364e-02
6.462162162162162080e-08,-3.324734892105625506e-02
6.472072072072071184e-08,-3.309485958112118320e-02
6.481981981981981612e-08,-3.294330134275261224e-02
6.491891891891890717e-08,-3.279266711013976293e-02
6.501801801801801145e-08,-3.264294985226454116e-02
6.511711711711711573e-08,-3.249414260221252654e-02
6.521621621621620677e-08,-3.234623845649207269e-02
6.531531531531531105e-08,-3.219923057436166469e-02
6.541441441441440209e-08,-3.205311217716564492e-02
6.551351351351350637e-08,-3.190787654767764103e-02
6.561261261261261065e-08,-3.176351702945223038e-02
6.571171171171170169e-08,-3.162002702618418870e-02
6.581081081081080597e-08,-3.147740000107548258e-02
6.590990990990991025e-08,-3.133562947621001266e-02
6.600900900900900130e-08,-3.119470903193570510e-02
6.610810810810810557e-08,-3.105463230625396531e-02
6.620720720720719662e-08,-3.091539299421664985e-02
6.630630630630630090e-08,-3.077698484732998077e-02
6.640540540540540518e-08,-3.063940167296575617e-02
6.650450450450449622e-08,-3.050263733377949621e-02
6.660360360360360050e-08,-3.036668574713542734e-02
6.670270270270269154e-08,-3.023154088453850266e-02
6.680180180180179582e-08,-3.009719677107285454e-02
6.690090090090090010e-08,-2.996364748484722784e-02
6.699999999999999114e-08,-2.983088715644667890e-02
6.709909909909909542e-08,-2.969890996839087347e-02
6.719819819819818647e-08,-2.956771015459882038e-02
6.729729729729729075e-08,-2.943728199985972543e-02
6.739639639639639503e-08,-2.930761983931027409e-02
6.749549549549548607e-08,-2.917871805791788509e-02
6.759459459459459035e-08,-2.905057108997002868e-02
6.769369369369368139e-08,-2.892317341856967886e-02
6.779279279279278567e-08,-2.879651957513639296e-02
6.789189189189188995e-08,-2.867060413891345944e-02
6.799099099099098099e-08,-2.854542173648065562e-02
6.809009009009008527e-08,-2.842096704127261564e-02
6.818918918918917632e-08,-2.829723477310298885e-02
6.828828828828828060e-08,-2.817421969769385443e-02
6.838738738738738487e-08,-2.805191662621087448e-02
6.848648648648647592e-08,-2.793032041480354374e-02
6.858558558558558020e-08,-2.780942596415087592e-02
6.868468468468468448e-08,-2.768922821901241907e-02
6.878378378378377552e-08,-2.756972216778424273e-02
6.888288288288287980e-08,-2.745090284206011533e-02
6.898198198198197084e-08,-2.733276531619782332e-02
6.908108108108107512e-08,-2.721530470689025039e-02
6.918018018018017940e-08,-2.709851617274156368e-02
6.927927927927927044e-08,-2.698239491384811853e-02
6.937837837837837472e-08,-2.686693617138414744e-02
6.947747747747746577e-08,-2.675213522719229603e-02
6.957657657657657005e-08,-2.663798740337863097e-02
6.967567567567567433e-08,-2.652448806191242195e-02
6.977477477477476537e-08,-2.641163260423036452e-02
6.987387387387386965e-08,-2.629941647084525769e-02
6.997297297297296069e-08,-2.618783514095928203e-02
7.007207207207206497e-08,-2.607688413208136824e-02
7.017117117117116925e-08,-2.596655899964920092e-02
7.027027027027026029e-08,-2.585685533665523991e-02
7.036936936936936457e-08,-2.574776877327699873e-02
7.046846846846845562e-08,-2.563929497651160766e-02
7.056756756756755990e-08,-2.553142964981426274e-02
7.066666666666666417e-08,-2.542416853274095251e-02
7.076576576576575522e-08,-2.531750740059500460e-02
7.086486486486485950e-08,-2.521144206407761185e-02
7.096396396396396378e-08,-2.510596836894239681e-02
7.106306306306305482e-08,-2.500108219565364345e-02
7.116216216216215910e-08,-2.489677945904838000e-02
7.126126126126125014e-08,-2.479305610800235440e-02
7.136036036036035442e-08,-2.468990812509946550e-02
7.145945945945945870e-08,-2.458733152630510760e-02
7.155855855855854975e-08,-2.448532236064297415e-02
7.165765765765765402e-08,-2.438387670987543498e-02
7.175675675675674507e-08,-2.428299068818755985e-02
7.185585585585584935e-08,-2.418266044187445535e-02
7.195495495495495363e-08,-2.408288214903221355e-02
7.205405405405404467e-08,-2.398365201925211840e-02
7.215315315315314895e-08,-2.388496629331825216e-02
7.225225225225223999e-08,-2.378682124290849159e-02
7.235135135135134427e-08,-2.368921317029860918e-02
7.245045045045044855e-08,-2.359213840806980919e-02
7.254954954954953959e-08,-2.349559331881930294e-02
7.264864864864864387e-08,-2.339957429487405510e-02
7.274774774774773492e-08,-2.330407775800776016e-02
7.284684684684683920e-08,-2.320910015916072613e-02
7.294594594594594347e-08,-2.311463797816297461e-02
7.304504504504503452e-08,-2.302068772346019254e-02
7.314414414414413880e-08,-2.292724593184270604e-02
7.324324324324324308e-08,-2.283430916817743780e-02
7.334234234234233412e-08,-2.274187402514268527e-02
7.344144144144143840e-08,-2.264993712296573675e-02
7.354054054054052944e-08,-2.255849510916345738e-02
7.363963963963963372e-08,-2.246754465828544947e-02
7.373873873873873800e-08,-2.237708247166018960e-02
7.383783783783782905e-08,-2.228710527714371573e-02
7.393693693693693332e-08,-2.219760982887107256e-02
7.403603603603602437e-08,-2.210859290701048738e-02
7.413513513513512865e-08,-2.202005131751999176e-02
7.423423423423423293e-08,-2.193198189190683628e-02
7.433333333333332397e-08,-2.184438148698935808e-02
7.443243243243242825e-08,-2.175724698466133256e-02
7.453153153153151929e-08,-2.167057529165901386e-02
7.463063063063062357e-08,-2.158436333933043058e-02
7.472972972972972785e-08,-2.149860808340727653e-02
7.482882882882881889e-08,-2.141330650377916769e-02
7.492792792792792317e-08,-2.132845560427021336e-02
7.502702702702701422e-08,-2.124405241241812334e-02
7.512612612612611850e-08,-2.116009397925541768e-02
7.522522522522522278e-08,-2.107657737909314835e-02
7.532432432432431382e-08,-2.099349970930674408e-02
7.542342342342341810e-08,-2.091085809012415558e-02
7.552252252252252238e-08,-2.082864966441625929e-02
7.562162162162161342e-08,-2.074687159748941218e-02
7.572072072072071770e-08,-2.066552107688015422e-02
7.581981981981980874e-08,-2.058459531215212773e-02
7.591891891891891302e-08,-2.050409153469502990e-02
7.601801801801801730e-08,-2.042400699752573365e-02
7.611711711711710835e-08,-2.034433897509144856e-02
7.621621621621621262e-08,-2.026508476307488718e-02
7.631531531531530367e-08,-2.018624167820152332e-02
7.641441441441440795e-08,-2.010780705804878291e-02
7.651351351351351223e-08,-2.002977826085727830e-02
7.661261261261260327e-08,-1.995215266534392309e-02
7.671171171171170755e-08,-1.987492767051700360e-02
7.681081081081079859e-08,-1.979810069549319679e-02
7.690990990990990287e-08,-1.972166917931637148e-02
7.700900900900900715e-08,-1.964563058077840527e-02
7.710810810810809819e-08,-1.956998237824166334e-02
7.720720720720720247e-08,-1.949472206946343059e-02
7.730630630630629352e-08,-1.941984717142212699e-02
7.740540540540539780e-08,-1.934535522014518491e-02
7.750450450450450208e-08,-1.927124377053885881e-02
7.760360360360359312e-08,-1.919751039621966221e-02
7.770270270270269740e-08,-1.912415268934748377e-02
7.780180180180180168e-08,-1.905116826046055617e-02
7.790090090090089272e-08,-1.897855473831195489e-02
7.799999999999999700e-08,-1.890630976970778671e-02
7.809909909909908804e-08,-1.883443101934712677e-02
7.819819819819819232e-08,-1.876291616966337811e-02
7.829729729729729660e-08,-1.869176292066745265e-02
7.839639639639638765e-08,-1.862096898979239551e-02
7.849549549549549192e-08,-1.855053211173956357e-02
7.859459459459458297e-08,-1.848045003832649719e-02
7.869369369369368725e-08,-1.841072053833613456e-02
7.879279279279279153e-08,-1.834134139736771918e-02
7.889189189189188257e-08,-1.827231041768907424e-02
7.899099099099098685e-08,-1.820362541809038628e-02
7.909009009009007789e-08,-1.813528423373953966e-02
7.918918918918918217e-08,-1.806728471603873815e-02
7.928828828828828645e-08,-1.799962473248272604e-02
7.938738738738737749e-08,-1.793230216651832409e-02
7.948648648648648177e-08,-1.786531491740533592e-02
7.958558558558557282e-08,-1.779866090007897750e-02
7.968468468468467710e-08,-1.773233804501349320e-02
7.978378378378378138e-08,-1.766634429808729145e-02
7.988288288288287242e-08,-1.760067762044932246e-02
7.998198198198197670e-08,-1.753533598838673616e-02
8.008108108108108098e-08,-1.747031739319401811e-02
8.018018018018017202e-08,-1.740561984104324611e-02
8.027927927927927630e-08,-1.734124135285567553e-02
8.037837837837836734e-08,-1.727717996417467081e-02
8.047747747747747162e-08,-1.721343372503975067e-02
8.057657657657657590e-08,-1.715000069986200373e-02
8.067567567567566695e-08,-1.708687896730062827e-02
8.077477477477477122e-08,-1.702406662014071398e-02
8.087387387387386227e-08,-1.696156176517228317e-02
8.097297297297296655e-08,-1.689936252307036590e-02
8.107207207207207083e-08,-1.683746702827642119e-02
8.117117117117116187e-08,-1.677587342888079910e-02
8.127027027027026615e-08,-1.671457988650636509e-02
8.136936936936935719e-08,-1.665358457619330046e-02
8.146846846846846147e-08,-1.659288568628497496e-02
8.156756756756756575e-08,-1.653248141831495724e-02
8.166666666666665679e-08,-1.647236998689512524e-02
8.176576576576576107e-08,-1.641254961960479306e-02
8.186486486486485212e-08,-1.635301855688103823e-02
8.196396396396395640e-08,-1.629377505190993461e-02
8.206306306306306068e-08,-1.623481737051898216e-02
8.216216216216215172e-08,-1.617614379107045613e-02
8.226126126126125600e-08,-1.611775260435584917e-02
8.236036036036034704e-08,-1.605964211349132295e-02
8.245945945945945132e-08,-1.600181063381411750e-02
8.255855855855855560e-08,-1.594425649278001164e-02
8.265765765765764664e-08,-1.588697802986176189e-02
8.275675675675675092e-08,-1.582997359644843297e-02
8.285585585585585520e-08,-1.577324155574580736e-02
8.295495495495494625e-08,-1.571678028267767604e-02
8.305405405405405052e-08,-1.566058816378803481e-02
8.315315315315314157e-08,-1.560466359714435258e-02
8.325225225225224585e-08,-1.554900499224155970e-02
8.335135135135135013e-08,-1.549361076990714466e-02
8.345045045045044117e-08,-1.543847936220703147e-02
8.354954954954954545e-08,-1.538360921235234699e-02
8.364864864864863649e-08,-1.532899877460715959e-02
8.374774774774774077e-08,-1.527464651419698297e-02
8.384684684684684505e-08,-1.522055090721824433e-02
8.394594594594593609e-08,-1.516671044054853680e-02
8.404504504504504037e-08,-1.511312361175770093e-02
8.414414414414413142e-08,-1.505978892901985514e-02
8.424324324324323570e-08,-1.500670491102610964e-02
8.434234234234233998e-08,-1.495387008689821537e-02
8.444144144144143102e-08,-1.490128299610295887e-02
8.454054054054053530e-08,-1.484894218836735856e-02
8.463963963963962634e-08,-1.479684622359470937e-02
8.473873873873873062e-08,-1.474499367178133333e-02
8.483783783783783490e-08,-1.469338311293418367e-02
8.493693693693692594e-08,-1.464201313698917407e-02
8.503603603603603022e-08,-1.459088234373023991e-02
8.513513513513513450e-08,-1.453998934270924435e-02
8.523423423423422555e-08,-1.448933275316654536e-02
8.533333333333332982e-08,-1.443891120395231209e-02
8.543243243243242087e-08,-1.438872333344861851e-02
8.553153153153152515e-08,-1.433876778949219090e-02
8.563063063063062943e-08,-1.428904322929793781e-02
8.572972972972972047e-08,-1.423954831938314090e-02
8.582882882882882475e-08,-1.419028173549233100e-02
8.592792792792791579e-08,-1.414124216252293786e-02
8.602702702702702007e-08,-1.409242829445150197e-02
8.612612612612612435e-08,-1.404383883426069471e-02
8.622522522522521540e-08,-1.399547249386691797e-02
8.632432432432431967e-08,-1.394732799404856984e-02
8.642342342342341072e-08,-1.389940406437505278e-02
8.652252252252251500e-08,-1.385169944313631614e-02
8.662162162162161928e-08,-1.380421287727313408e-02
8.672072072072071032e-08,-1.375694312230798383e-02
8.681981981981981460e-08,-1.370988894227652237e-02
8.691891891891890564e-08,-1.366304910965977434e-02
8.701801801801800992e-08,-1.361642240531682306e-02
8.711711711711711420e-08,-1.357000761841823007e-02
8.721621621621620524e-08,-1.352380354637996995e-02
8.731531531531530952e-08,-1.347780899479799829e-02
8.741441441441441380e-08,-1.343202277738343026e-02
8.751351351351350485e-08,-1.338644371589827256e-02
8.761261261261260912e-08,-1.334107064009174351e-02
8.771171171171170017e-08,-1.329590238763720365e-02
8.781081081081080445e-08,-1.325093780406958431e-02
8.790990990990990873e-08,-1.320617574272347008e-02
8.800900900900899977e-08,-1.316161506467166363e-02
8.810810810810810405e-08,-1.311725463866430900e-02
8.820720720720719509e-08,-1.307309334106864299e-02
8.830630630630629937e-08,-1.302913005580915232e-02
8.840540540540540365e-08,-1.298536367430840402e-02
8.850450450450449470e-08,-1.294179309542830766e-02
8.860360360360359897e-08,-1.289841722541192753e-02
8.870270270270269002e-08,-1.285523497782587073e-02
8.880180180180179430e-08,-1.281224527350307597e-02
8.890090090090089858e-08,-1.276944704048623737e-02
8.899999999999998962e-08,-1.272683921397163923e-02
8.909909909909909390e-08,-1.268442073625352176e-02
8.919819819819818494e-08,-1.264219055666896546e-02
8.929729729729728922e-08,-1.260014763154320393e-02
8.939639639639639350e-08,-1.255829092413549876e-02
8.949549549549548454e-08,-1.251661940458542906e-02
8.959459459459458882e-08,-1.247513204985966837e-02
8.969369369369369310e-08,-1.243382784369927163e-02
8.979279279279278415e-08,-1.239270577656737850e-02
8.989189189189188843e-08,-1.235176484559739017e-02
8.999099099099097947e-08,-1.231100405454163375e-02
9.009009009009008375e-08,-1.227042241372041514e-02
9.018918918918918803e-08,-1.223001893997159931e-02
9.028828828828827907e-08,-1.218979265660056696e-02
9.038738738738738335e-08,-1.214974259333061711e-02
9.048648648648647439e-08,-1.210986778625386222e-02
9.058558558558557867e-08,-1.207016727778246513e-02
9.068468468468468295e-08,-1.203064011660037735e-02
9.078378378378377400e-08,-1.199128535761546238e-02
9.088288288288287827e-08,-1.195210206191201809e-02
9.098198198198196932e-08,-1.191308929670377263e-02
9.108108108108107360e-08,-1.187424613528722216e-02
9.118018018018017788e-08,-1.183557165699541773e-02
9.127927927927926892e-08,-1.179706494715214264e-02
9.137837837837837320e-08,-1.175872509702646611e-02
9.147747747747746424e-08,-1.172055120378773241e-02
9.157657657657656852e-08,-1.168254237046088308e-02
9.167567567567567280e-08,-1.164469770588222840e-02
9.177477477477476384e-08,-1.160701632465556236e-02
9.187387387387386812e-08,-1.156949734710862807e-02
9.197297297297297240e-08,-1.153213989925004623e-02
9.207207207207206345e-08,-1.149494311272652308e-02
9.217117117117116773e-08,-1.145790612478045888e-02
9.227027027027025877e-08,-1.142102807820796588e-02
9.236936936936936305e-08,-1.138430812131715174e-02
9.246846846846846733e-08,-1.134774540788684866e-02
9.256756756756755837e-08,-1.131133909712565833e-02
9.266666666666666265e-08,-1.127508835363132296e-02
9.276576576576575369e-08,-1.123899234735050226e-02
9.286486486486485797e-08,-1.120305025353882621e-02
9.296396396396396225e-08,-1.116726125272135897e-02
9.306306306306305330e-08,-1.113162453065333346e-02
9.316216216216215757e-08,-1.109613927828125360e-02
9.326126126126124862e-08,-1.106080469170433837e-02
9.336036036036035290e-08,-1.102561997213625210e-02
9.345945945945945718e-08,-1.099058432586719897e-02
9.355855855855854822e-08,-1.095569696422632987e-02
9.365765765765765250e-08,-1.092095710354443021e-02
9.375675675675674354e-08,-1.088636396511698766e-02
9.385585585585584782e-08,-1.085191677516750969e-02
9.395495495495495210e-08,-1.081761476481119151e-02
9.405405405405404314e-08,-1.078345717001888415e-02
9.415315315315314742e-08,-1.074944323158131751e-02
9.425225225225225170e-08,-1.071557219507371372e-02
9.435135135135134275e-08,-1.068184331082062608e-02
9.445045045045044703e-08,-1.064825583386106757e-02
9.454954954954953807e-08,-1.061480902391401422e-02
9.464864864864864235e-08,-1.058150214534408183e-02
9.474774774774774663e-08,-1.054833446712759477e-02
9.484684684684683767e-08,-1.051530526281887340e-02
9.494594594594594195e-08,-1.048241381051680590e-02
9.504504504504503299e-08,-1.044965939283174806e-02
9.514414414414413727e-08,-1.041704129685262770e-02
9.524324324324324155e-08,-1.038455881411439255e-02
9.534234234234233260e-08,-1.035221124056568028e-02
9.544144144144143687e-08,-1.031999787653675900e-02
9.554054054054052792e-08,-1.028791802670777147e-02
9.563963963963963220e-08,-1.025597100007719781e-02
9.573873873873873648e-08,-1.022415610993061309e-02
9.583783783783782752e-08,-1.019247267380968790e-02
9.593693693693693180e-08,-1.016092001348141254e-02
9.603603603603602284e-08,-1.012949745490767002e-02
9.613513513513512712e-08,-1.009820432821492871e-02
9.623423423423423140e-08,-1.006703996766431485e-02
9.633333333333332244e-08,-1.003600371162183258e-02
9.643243243243242672e-08,-1.000509490252885804e-02
9.653153153153151777e-08,-9.974312886872926595e-03
9.663063063063062205e-08,-9.943657015158672771e-03
9.672972972972972633e-08,-9.913126641879066794e-03
9.682882882882881737e-08,-9.882721125486883598e-03
9.692792792792792165e-08,-9.852439828366366115e-03
9.702702702702702593e-08,-9.822282116805173061e-03
9.712612612612611697e-08,-9.792247360966512340e-03
9.722522522522522125e-08,-9.762334934861508634e-03
9.732432432432431229e-08,-9.732544216321839872e-03
9.742342342342341657e-08,-9.702874586972515952e-03
9.752252252252252085e-08,-9.673325432204957566e-03
9.762162162162161190e-08,-9.643896141150251969e-03
9.772072072072071617e-08,-9.614586106652613443e-03
9.781981981981980722e-08,-9.585394725243107442e-03
9.791891891891891150e-08,-9.556321397113537799e-03
9.801801801801801578e-08,-9.527365526090571593e-03
9.811711711711710682e-08,-9.498526519610070440e-03
9.821621621621621110e-08,-9.469803788691614349e-03
9.831531531531530214e-08,-9.441196747913258025e-03
9.841441441441440642e-08,-9.412704815386443297e-03
9.851351351351351070e-08,-9.384327412731180429e-03
9.861261261261260174e-08,-9.356063965051375150e-03
9.871171171171170602e-08,-9.327913900910355174e-03
9.881081081081079707e-08,-9.299876652306637848e-03
9.890990990990990135e-08,-9.271951654649831370e-03
9.900900900900900563e-08,-9.244138346736785819e-03
9.910810810810809667e-08,-9.216436170727898558e-03
9.920720720720720095e-08,-9.188844572123601798e-03
9.930630630630630523e-08,-9.161362999741084340e-03
9.940540540540539627e-08,-9.133990905691155571e-03
9.950450450450450055e-08,-9.106727745355286396e-03
9.960360360360359159e-08,-9.079572977362894773e-03
9.970270270270269587e-08,-9.052526063568733586e-03
9.980180180180180015e-08,-9.025586469030514453e-03
9.990090090090089120e-08,-8.998753661986682445e-03
9.999999999999999547e-08,-8.972027113834371223e-03
